product_id,colour,actual_price,current_price,discount,no_of_likes,quantity
1244916,Noir,76.06,35.14,54,38,92
1168350,marron,132.57,56.22,58,107,62
1683164,Black,103.5,39.72,62,6,4
1208702,Noir,60.35,26.75,56,694,36
1627330,Yellow,163.25,39.99,76,108,75
1246336,Jaune,150.76,39.99,74,401,85
1410601,marron,109.73,43.89,60,130,25
1387796,rouge,172.63,49.99,71,268,21
1432964,marron,97.3,38.92,60,81,53
1562071,Red,154.5,49.99,68,88,98
1410599,marron,95.67,38.26,60,56,100
1349098,rouge,178.13,49.99,72,527,24
1557597,Red,101.94,33.62,67,49,37
1572386,Grey,76.99,31.19,60,153,77
1244506,Jaune marron,156.45,62.77,60,74,48
1331921,Noir,92.58,37.78,59,98,54
1344766,Chocolat,183.81,64.77,65,1377,16
1345736,Violet,167.26,49.99,70,338,47
1662962,Red,123.57,45.99,63,65,33
1711074,Grey,58.62,29.99,49,7,66
1669856,Black,87.98,41.72,53,19,56
1651789,Black,124.98,47.43,62,30,27
1711073,White,58.62,29.99,49,10,1
1720536,gris,45.99,13.19,71,8,89
1710436,#01,48.99,23.99,51,6,72
1709009,Green,125.99,62.99,50,7,31
1665531,Red,123.47,77.99,37,75,58
1666372,camel,122.57,75.39,39,70,83
1718816,Brown,92.02,46.01,50,1,18
1675266,Beige,136.08,62.99,54,57,50
1627331,Yellow,170.81,49.99,71,96,25
1598609,Yellow,109.5,43.42,60,983,83
1705568,Violet,147.99,45.99,69,8,3
1719813,Orange,70.99,26.99,62,6,52
1379187,Rouge 1,78.24,29.49,62,2321,1
1682749,Bleu,119.99,39.99,67,36,13
1705570,Bleu,151.99,55.99,63,6,94
1706088,Blue,48.99,24.99,49,9,3
1705571,Bleu,149.99,69.99,53,11,55
1432191,Bleu,143.16,49.99,65,587,81
1162991,marron,48.99,21.98,55,610,2
1153124,Vin rouge,85.24,39.78,53,534,59
1169735,Bleu,132.96,56.38,58,77,64
1426447,marron,97.99,37.58,62,78,44
1559670,Blue,76.31,34.04,55,161,35
1407029,Noir,144.2,66.75,54,122,21
1408698,marron,97.3,38.92,60,39,57
1562069,Coffee,181.28,59.99,67,116,25
1567781,Coffee,164.13,59.99,63,210,30
1574251,Navy,62.61,33.22,47,126,2
1494751,Khaki,254.54,101.82,60,25,29
1245053,Noir,80.6,37.27,54,93,30
1228880,marron,87.92,38.8,56,143,60
1229403,Or,100.57,43.11,57,120,81
1190417,Jaune,107.21,57.36,47,1105,93
1147266,Jaune,69.69,31.75,54,804,10
1331964,Noir,64.47,30.17,53,169,74
1402661,Jaune citron,148.22,49.99,66,292,98
1505282,Red,99.97,32.14,68,38,53
1175780,Or,54.02,24.01,56,193,82
1439396,Noir,57.93,24.29,58,217,1
1406252,Noir,84.89,40.05,53,125,39
1384093,café,74.32,31.18,58,312,55
1695018,marron,56.98,28.99,49,16,94
1705582,Bleu,137.99,65.99,52,11,43
1710437,#01,47.99,23.99,50,9,38
1666371,Grey,116.63,45.99,61,55,39
1681466,Black,46.99,23.99,49,2,76
1694828,rouge,119.99,39.99,67,21,2
1629488,Black,88.69,53.01,40,12,57
1684272,rouge,99.99,49.99,50,20,83
1518151,Blue,67.89,29.21,57,173,2
1192330,gris,59.52,28.07,53,1284,90
1373541,Noir,135.76,49.99,63,170,92
1598208,Blue,57.3,24.38,58,82,55
1440303,Noir,60.26,25.14,58,140,48
1494753,Grey,207.98,83.98,60,37,33
1385197,rouge,78.33,34.54,56,291,96
1430760,marron,143.32,49.99,65,420,67
1502218,Navy,124.95,47.98,62,10,100
1219964,rouge,111.64,49.28,56,205,100
1175781,Noir,86.9,39.05,55,202,99
1135050,café,146.82,65.98,55,1069,41
1121419,marron,82.54,33.94,59,103,42
1205596,Jaune,96.04,32.6,66,74,69
1719740,Bleu,52.99,16.99,68,8,95
1666360,Red,113.88,49.99,56,46,89
1668632,Green,141.82,65.99,54,46,75
1709678,Blue,58.96,29.99,49,13,75
1711623,Black,56.98,28.99,49,3,56
1653174,Coffee,150.3,45.79,70,63,87
1668302,Black,111.98,51.92,54,16,76
1692779,rouge,149.99,65.99,56,22,18
1653895,Gray,136.96,77.99,43,103,16
1680297,Black,49.99,27.29,45,13,72
1709579,Yellow,59.31,29.99,49,8,36
1685091,Vin rouge,61,31.45,48,30,85
1668306,Black,107.98,52.42,52,12,88
1693324,Blue,51.99,25.09,52,8,91
1662121,Brown,94.99,64.56,32,16,77
1720217,Purple,91.99,41.39,55,11,73
1446010,Noir,54.99,23.99,56,290,100
1331966,rouge,66.99,32.79,51,109,5
1403742,rouge,140.79,39.99,72,152,62
1384108,chameau,76.91,32.38,58,228,26
1385350,Bleu,82.11,33.47,59,481,7
1562070,Blue,166.86,59.99,64,58,58
1555212,Pink,64.12,27.34,57,42,55
1512453,Fleur noir,67.39,22.98,66,53,48
1290295,rouge,155.46,36.79,76,187,88
1218733,marron,75.39,36.4,52,95,62
929310,Noir,54.53,23.37,57,49,97
1216950,marron,67.36,29.58,56,123,49
1447310,chameau,73.97,31,58,220,95
1440340,Noir,55.02,23.07,58,203,68
1411618,Jaune,90.8,37.78,58,35,68
1275123,rouge,48.94,23.33,52,83,71
1281881,rouge,100.72,47.02,53,48,61
1259737,Noir,110.46,47.33,57,63,50
1206906,vert,88.95,39.97,55,169,78
1219973,marron,96.71,42.09,57,98,57
1228876,rouge,94.2,42.75,55,167,8
1182698,gris,61.13,27.65,55,261,44
1219966,marron,110.29,47.14,57,286,42
1556518,Gray,66.44,29.54,56,47,44
1408181,marron,102.37,42.59,58,85,78
1641820,Black,86.64,41.99,52,121,35
1630145,Beige,88.87,44.93,49,200,59
1415905,Bleu,123.81,49.99,60,2965,23
1545754,Red,185.99,116.99,37,3254,49
1432177,kaki,66.61,38.53,42,4374,18
1442303,Bleu,99.84,68.89,31,2266,56
1694473,rouge,46.99,18.99,60,105,94
1681051,Noir,99,33.66,66,112,56
1655861,Bleu,116.04,74.09,36,267,74
1456723,Jaune,156.97,49.99,68,1205,8
1629489,Black,129.96,51.99,60,216,58
1596501,Khaki,95.98,45.38,53,332,30
1674627,Red,176.13,75.99,57,248,33
1494861,Brown Yellow,182.85,39.99,78,572,27
1301902,Bleu,111.71,55.99,50,2886,13
1685293,Black,120.15,48.06,60,70,87
1653121,camel,126.24,39.99,68,99,63
1662963,Blue,123.57,76.69,38,73,52
1705984,Orange,48.98,24.99,49,3,9
1656887,Black,94.3,65.61,30,17,98
1709597,Green,59.99,29.99,50,10,100
1685754,Noir,58,29.99,48,25,60
1720398,Red,71.99,32.39,55,4,75
1720542,vert,55.99,19.99,64,5,76
1682916,Bleu,131.99,65.99,50,29,36
1546275,Black,135.45,49.82,63,5186,20
1685578,Noir,50.76,25.88,49,20,34
1684239,Noir,125.99,49.99,60,19,55
1601081,Black,119.95,46.11,62,901,98
1680226,Orange,56.99,25.99,54,18,87
1707156,Brown,42.99,21.99,49,4,32
1682869,Bleu,119.99,58.99,51,14,17
1719732,vert,59.99,16.99,72,6,0
1685839,Beige,49.11,24.82,50,30,54
1270885,marron,144.82,39.99,72,208,43
1175783,Beige,63.24,29.42,54,112,94
1652232,Coffee,70.86,38.09,46,567,69
1720225,Red,97.99,43.99,55,6,55
1720283,Red,97.99,43.99,55,4,82
1709672,Yellow,57.99,28.99,50,7,68
1676623,Beige,66.88,29.63,56,25,39
1684524,blanc,58.46,29.23,50,16,88
1553293,Red,171.99,59.99,65,66,61
1720319,kaki,58.99,24.99,58,4,61
1702399,Black,91.5,40.99,55,62,63
1658001,Khaki,100.02,61.99,38,6,47
1219800,Noir,77.75,31.48,60,6758,82
1594100,Yellow,123.66,44.89,64,1846,92
1706181,Black,48.62,24.99,49,6,38
1719718,Noir,55.99,16.99,70,3,38
1566866,Yellow,115.47,41.99,64,3234,83
1667624,Black,101,48.5,52,17,4
1662965,Pink,122.07,76.69,37,55,37
1300579,Noir,103.9,50.75,51,4368,94
1641700,Black,117.88,65.61,44,16,10
1668014,marron,57.33,28.69,50,20,52
1674721,Pink,146.17,59.99,59,31,8
1682866,Red,119.99,58.99,51,25,22
1694822,rouge,119.99,55.99,53,7,20
1707152,Brown,44.68,22.99,49,3,13
1667627,Black,97.5,48.75,50,9,77
1685723,Noir,51.8,25.96,50,15,61
1548483,Black,142.48,52.99,63,2785,93
1558293,Blue,145.91,59.99,59,2636,75
1668303,Black,107.98,49.92,54,11,58
1651742,Pink,67.32,33.62,50,72,98
1680096,Pink,59.99,28.99,52,13,99
1714149,Black,50.39,25.99,48,2,84
1722986,gris,59.99,28.99,52,3,100
1522949,Black,59.99,24.99,58,2510,30
1676626,Brown,58.3,29.63,49,21,18
1239097,Noir,98.72,45.99,53,9385,23
1578626,Red,197.97,128.69,35,2014,73
1432283,Orange,87.47,32.99,62,1899,87
1722973,marron,59.99,26.99,55,2,93
1707150,Green,44.89,22.99,49,1,19
1688576,Yellow,53,26.99,49,92,34
1674543,Noir 1,83.99,39.99,52,176,37
1499212,marron,59.99,23.99,60,805,64
1688433,argent,57.66,29.27,49,8,54
1688578,Green,61,30.99,49,103,77
1141747,vert,62.94,29.55,53,8320,27
1671920,Black,64.34,33.11,49,207,17
1663809,Blue,64.64,25.82,60,125,42
1638824,Yellow,73.93,41.88,43,603,56
1677496,Noir,102.88,51.44,50,60,11
1671915,Apricot,68.92,33.65,51,169,31
1342620,Bleu,160.59,59.99,63,7289,23
1666294,Black,51.99,23.99,54,187,48
1671916,Black,66.77,33.19,50,142,72
1580950,Gray,196.96,69.99,65,993,95
1681841,Black,90.8,43.15,53,61,63
1496677,rouge,77.99,44.24,43,173,57
1591458,Red,119.99,58.64,51,89,39
1178863,Noir,95.63,41.96,56,4716,81
1611737,Black,47.41,15.99,66,223,4
1544584,Green,160.16,59.99,63,1273,76
1365778,Bleu royal,181.97,69.99,62,4096,98
1420793,Or,147.68,59.99,59,2186,47
1432284,Orange,83,48.96,41,1165,11
1692793,blanc,70.99,35.99,49,69,32
1561036,Red,159.37,49.99,69,1139,77
1671922,Green,66.82,29.99,55,167,36
1681832,Black,97.45,43.87,55,35,54
1402126,rouge,167.61,59.99,64,2592,42
1651528,Blue,66.7,34.8,48,289,66
1535970,Red,106.65,45.59,57,1318,66
1659194,Black,55.83,28.56,49,107,25
1662868,Black,62.65,24.61,61,127,36
1224942,Jaune,87.76,39.99,54,7454,17
1352505,Noir,99.98,47.3,53,2508,70
1427031,Bleu,129.41,49.99,61,1409,19
1544048,Yellow,79.85,45.42,43,661,8
1556749,Purple,83.74,36.99,56,1862,14
1714319,Black,108,34.62,68,13,52
1582140,Blue,187.7,69.99,63,487,76
1646631,Yellow,148.74,103.99,30,616,9
1226470,Jaune,88.24,29.99,66,1299,76
1666365,Purple,124.48,65.99,47,227,53
1641054,Black,82.2,39.29,52,99,92
1658616,Noir,118.25,39.99,66,152,16
1694765,Noir,46.85,23.99,49,60,51
1663807,Black,65.33,32.14,51,285,76
1626825,Black,107.98,42.11,61,138,80
1687619,Black,82.76,41.38,50,62,32
1663808,Brown,57.9,35.39,39,271,68
1547683,Orange,146.49,59.99,59,966,46
1620414,Coffee,165.35,59.99,64,281,98
1653395,Violet,119.44,70.19,41,420,49
1419206,marron,119.17,85.79,28,2388,46
1658640,Blue,63.52,33.52,47,417,12
1283345,Violet,152.04,45.99,70,2082,29
1328268,Bleu foncé,139.64,59.99,57,1843,67
1247430,Noir,88.45,29.99,66,2536,29
1642976,Black,167.47,65.99,61,217,89
1714969,Brown,89.46,44.73,50,25,61
1530910,Green,84.87,40.11,53,1342,29
1611174,Red,132.51,36.99,72,280,14
1686825,Black,73.28,36.64,50,34,63
1471781,Bleu,156.02,101.39,35,1106,64
1714169,Brown,98.5,45.35,54,12,52
1622452,Black,99.98,47.48,53,96,67
1537052,Orange,165.38,115.69,30,1733,26
1137908,Bleu,121.5,73.74,39,12005,34
1537058,Black,204.63,59.99,71,925,84
1553031,Grey,282.2,128.79,54,93,45
1345635,gris,184.11,59.99,67,4075,4
1544371,Red,156.93,59.99,62,1884,0
1619462,Red,171.8,60.79,65,573,29
1397737,rouge,168.15,39.99,76,1502,42
1576528,Blue,179.66,59.99,67,462,39
1582776,Red,189.87,49.99,74,427,54
1651803,camel,70.62,34.8,51,166,26
1663811,Pink,62.65,25.03,60,73,18
1419291,marron,154.07,49.99,68,1362,10
1711229,Orange,48.66,24.83,49,17,47
1349096,rouge,201.04,103.99,48,4474,58
1579305,Yellow,119.98,45.51,62,959,7
1212017,vert,165.68,126.09,24,10146,25
1202367,kaki,152.34,59.99,61,7862,28
1674544,Noir,83.13,39.99,52,75,61
1518152,Blue,60.08,35.06,42,274,11
1565878,Orange,149.83,49.99,67,703,85
1540523,Coffee,175.06,69.99,60,1904,8
1565880,camel,188.12,69.99,63,602,100
1296171,Noir,114.59,35.99,69,2022,9
1545753,Black,200.07,49.99,75,752,11
1715179,Black,97,43.55,55,16,76
1488802,vert,158.49,89.69,43,1092,74
1423013,marron,134.44,85.79,36,5557,8
1368017,Or rose,179.83,69.99,61,1403,34
1243090,Bleu foncé,164.25,65.99,60,3855,62
1552495,Black,176.58,107.89,39,1407,44
1214122,Noir,85.33,49.55,42,5389,59
1562074,Apricot,173.62,49.99,71,771,6
1446421,rouge,143.97,77.99,46,1285,32
1475586,rouge,71.89,40.7,43,164,9
1685569,Black,79.89,37.55,53,14,61
1642946,Black,103.87,64.56,38,37,55
1602039,Black,109.56,62.53,43,250,63
1449814,marron,97.97,47.23,52,281,28
1418891,Bleu,117.45,39.99,66,1016,26
1671985,Blue,66.73,31.93,52,82,47
1537055,Red,218.02,59.99,73,766,42
1565877,Blue,183.36,49.99,73,678,30
1216434,Noir,119.37,78.74,34,5600,0
1537682,Black,187.48,74.06,61,60,2
1446814,Rose,113.39,77.99,31,1486,26
1669514,Black,99.98,34.06,66,31,59
1592177,Brown,145.2,59.1,59,215,50
1655122,Green,157.44,50.99,68,221,50
1526675,Noir,171.31,59.99,65,986,48
1686109,Black,95.17,43.78,54,38,39
1668924,Black,93.59,38.69,59,31,41
1272767,rouge,167.03,49.99,70,3008,42
1629821,Black,88.93,59.31,33,56,49
1668097,Black,118.66,54.97,54,24,34
1549971,Purple,72.05,43.06,40,276,77
1386100,Khaki,287.47,143.73,50,40,1
1668927,Black,80.81,34.13,58,46,88
1350175,Rouge-orange,206.18,69.99,66,1878,39
1558827,Black,122.42,58.04,53,457,10
1552490,Brown,198.33,49.99,75,661,67
1281006,Bleu,123.15,55.99,55,4842,92
1686790,Black,75.66,37.83,50,27,66
1410377,Jaune marron,101.98,48.52,52,1815,62
1713788,Black,112.65,51.81,54,5,27
1655648,Orange,75.24,21.99,71,171,17
1641740,Black,108.46,61.41,43,59,50
1441184,Orange,134.99,49.99,63,965,67
1443761,gris,110.57,64.99,41,1417,89
1604560,Beige,95.52,55.45,42,101,91
1126151,rouge,58.84,34.8,41,8224,39
1712404,marron,95.99,45.99,52,15,9
1644001,Blue,167.72,49.99,70,412,58
1583809,Red,172.9,69.99,60,328,86
1495445,marron,79.46,49.54,38,167,81
1713640,Black,92.65,30.49,67,11,98
1663810,Green,56.77,27.99,51,68,41
1579344,Apricot,178.71,59.99,66,399,82
1279193,rouge,176.68,55.99,68,2979,23
1404027,Noir,178.29,69.99,61,1906,12
1578629,Coffee,174.2,49.99,71,311,51
1514284,Wine Red,62.81,33.8,46,370,81
1668619,Pink,62.65,25.62,59,79,33
1274629,Marine,181.78,90.99,50,2968,16
1574218,Blue,185.11,59.99,68,435,43
1585403,Black,192.04,69.99,64,358,81
1556796,Grey,75.4,41.77,45,632,32
1692790,Noir,119.99,59.99,50,47,83
1644117,Brown,165.05,63.99,61,476,32
1372768,marron,156.42,49.99,68,1944,68
1561039,Red,215.94,69.99,68,429,30
1272599,rouge,142.29,29.99,79,1701,71
1582903,Green,118.99,54.27,54,360,6
1683020,Violet,145.99,72.99,50,204,43
1668926,Black,119.91,51.98,57,38,22
1711294,Black,97.34,48.67,50,29,90
1627042,Black,107.98,64.56,40,82,81
1655205,Brown,165.02,55.99,66,196,46
1560324,Brown,89.98,51.18,43,378,42
1547682,Brown,156.95,49.99,68,544,73
1692557,Black,65.99,31.99,52,72,4
1653234,Black,157.81,52.99,66,309,15
1620245,Blue,140.59,39.99,72,357,72
1708533,café,151.99,79.99,47,35,64
1667877,Blue,161.68,52.79,67,101,43
1675259,Orange,159.86,55.99,65,131,41
1030405,Noir,54.95,30.08,45,15203,81
1126241,rouge,72.64,43.65,40,4496,57
1662369,Blue,82.61,44.82,46,237,7
1235557,café,150.06,59.99,60,5796,18
1569113,Gray,176.69,59.99,66,632,63
1550339,Black,161.49,59.99,63,900,41
1555464,Colorful,183.22,59.99,67,644,50
1219801,Rouge-marron,81.98,33.44,59,9664,57
1431254,Rouge-marron,129.03,90.99,30,1379,53
1594240,Red,183.36,69.99,62,283,98
1404333,rouge,137.14,49.99,64,803,24
1568632,Blue,183.92,69.99,62,1326,67
1686800,Black,76.84,38.42,50,31,10
1634947,Black,102.49,43.06,58,138,60
1715083,Green,96.87,48.44,50,12,81
1341768,gris,198.83,59.99,70,2587,2
1536205,Bleu,166.36,49.99,70,452,11
1634943,Black,95.05,40.7,57,169,100
1472583,Bleu,120.38,80.59,33,1036,89
1551380,Coffee,182.54,59.99,67,547,49
1552494,Blue,174.44,49.99,71,453,34
1666666,Brown,70.8,35.73,50,111,12
1450201,marron,69.74,47.19,32,241,46
1567093,Black,193.65,69.99,64,499,92
926991,Noir,25.69,27.12,0,91,19
1449593,Rouge + Bleu,139.9,81.89,42,1176,60
1561037,Blue,192.11,49.99,74,513,100
1566849,Red,179.24,59.99,67,483,3
1636967,Black,120.2,53.33,56,32,4
1557628,Blue,83.85,40.77,51,147,6
1668096,Black,79.56,35.44,56,14,52
1537711,Black,187.48,74.06,61,66,94
1274642,Jaune,142.64,55.99,61,5791,98
1373002,Jaune,159.89,65.99,59,1965,32
1212015,Bleu foncé,142.54,59.99,58,3400,80
1644078,Orange,168.45,55.99,67,176,83
1600201,Black,145.98,72.06,51,78,46
1397022,Bleu,138.28,49.99,64,1583,90
1592739,Black,112.51,64.99,42,185,50
1150640,rouge,73.34,46,37,3301,11
1665139,Orange,160.22,49.99,69,184,69
1687537,Dark Blue,40,19.99,50,34,90
1494860,marron,155.23,49.99,68,694,40
1657126,Black,66.88,33.99,49,143,23
1496676,Violet,71.36,39.19,45,111,73
1583917,Purple,194.98,69.99,64,574,34
1358460,Bleu,143.51,49.99,65,2274,65
1514677,rouge,130.38,90.99,30,460,77
1722243,Black,72.99,31.99,56,6,2
1662869,Green,62.65,31.08,50,120,24
1234420,Noir,161.5,39.99,75,2724,7
1715084,Yellow,110,33.22,70,3,65
1417783,Violet,141.82,90.99,36,1310,54
1564002,Red,167.07,65.99,61,427,69
1544586,Black,139.5,59.99,57,1314,82
1687916,Blue,51,25.99,49,30,34
1662365,Green,81.34,41.29,49,202,31
1565771,Grey,75.87,42.8,44,568,74
1644133,Blue,172.9,69.99,60,241,61
1629823,Black,90.52,45.04,50,55,66
1440033,Jaune marron,103.99,50.19,52,329,90
1401825,marron,210.91,69.99,67,1218,88
1568630,camel,174.33,49.99,71,383,84
1421016,rouge,125.13,69.99,44,1746,24
1580430,Brown,168.61,49.99,70,293,93
1674849,White,68.87,31.54,54,87,0
1669712,Black,88.86,33.75,62,23,85
1437766,vert,162.17,98.79,39,1908,62
1569114,Red,182.47,59.99,67,220,83
1417699,gris,136.42,90.99,33,3761,54
1620126,Coffee,168.45,59.99,64,488,10
1592178,Brown,148.81,58.25,61,79,99
1486819,marron,65.79,37.16,44,158,71
1665138,Blue,173.26,90.99,48,118,8
1719816,Colorful,66.99,32.99,51,21,22
1452909,Noir,92.06,64.56,30,181,52
1643938,camel,159.26,68.79,57,168,98
1561041,Gray,169.09,59.99,65,576,83
1644159,Apricot,162.13,55.99,66,380,69
1558290,Black,190.3,49.99,74,437,96
1720199,Blue,92.99,45.99,51,6,84
1607342,Yellow,113.98,55.06,52,105,90
1347233,chameau,218.23,65.99,70,3426,45
1569112,camel,174.83,59.99,66,678,85
1668672,Yellow,60.7,28.56,53,37,71
1537056,Coffee,167.42,59.99,64,387,70
1566175,Black,215.53,97.32,55,82,2
1577804,Black,141.25,49.99,65,274,19
1237418,Rose,183.16,49.99,73,2782,79
1661197,Coffee,143.05,45.99,68,107,40
1655119,Blue,145.91,38.99,73,93,64
1491025,vert,70.92,39.52,44,545,95
1555462,Blue,179.79,69.99,61,475,90
1427213,kaki,107.82,52.85,51,145,80
1356811,kaki,84.07,46.8,44,1184,88
1548530,Black,290.08,59.99,79,338,47
1713621,Black,95.5,25.05,74,3,97
1241968,Noir,156.56,39.99,75,645,14
1369817,marron,159.91,49.99,69,1886,5
1675263,Grey,119.69,49.99,58,128,70
1623905,Black,121.39,48.33,60,98,0
1692750,gris,159.99,59.99,63,69,71
1297398,Jaune,175.09,39.99,77,2336,39
1658635,lac bleu,165.91,55.99,66,148,88
1694321,Green,54.98,27.99,49,12,16
1575576,Coffee,112.75,64.56,43,252,17
1653394,rouge,119.44,45.99,62,231,13
1662969,camel,152.57,49.99,67,110,5
1709001,Royal Blue,119.99,59.99,50,19,31
1705960,Green,57.63,29.99,48,26,51
1715104,Black,99.98,49.99,50,17,3
1279740,Orange,133.2,77.99,41,2907,54
1667056,Red,115.68,35.99,69,125,38
1658399,Green,56.63,36.57,35,68,99
1638804,Black,102.48,65.61,36,76,41
1704416,vert,159.99,55.99,65,49,36
1675264,Brown,131.04,58.99,55,121,45
1655309,Brown,59.66,37.36,37,212,63
1576529,Purple,169.74,69.99,59,379,84
1653896,Blue,149.53,77.99,48,181,48
1309746,Grey,292.48,117.62,60,92,13
1557637,Gray,59.99,27.99,53,383,80
1628327,Black,107.98,65.61,39,46,60
1251853,marron,160.16,83.19,48,1969,91
1674546,Noir,72.99,29.99,59,37,64
1713666,Black,94.6,43.51,54,12,35
1540522,Red,158.27,49.99,68,448,65
1715265,Black,105.46,52.73,50,9,26
1621138,Green,165.34,55.99,66,576,84
1489926,Noir,70.67,40.7,42,234,52
1537053,Purple,175.07,69.99,60,389,16
1129661,Bleu,161.7,106.19,34,2451,75
1531892,Navy,93.84,40.7,57,390,16
1651409,Army Green,101.72,27.99,73,38,45
1559240,Blue,197.85,59.99,70,403,30
1160081,blanc,83.14,50.14,40,2095,15
1592740,Black,112.51,64.99,42,165,37
1714341,Black,111,49.71,55,10,33
1629761,White,155.48,47.99,69,247,42
1715101,Khaki,106,48.87,54,6,96
1718437,marron,55.99,21.99,61,9,73
1714177,Brown,102,46.79,54,4,92
1681844,Black,92.85,41.79,55,24,50
1552496,Wine Red,186.74,59.99,68,283,9
1668182,Coffee,136.39,45.99,66,95,25
1644146,Orange,172.9,59.99,65,103,80
1600200,Black,145.98,72.06,51,48,94
1661194,Blue,145.59,84.49,42,119,80
1665132,Green,146.02,45.99,69,98,99
1445721,gris,122.79,77.99,37,1181,18
1231852,Bleu foncé,144.12,103.99,28,6635,39
1712406,Noir,105.99,39.99,62,6,64
1401657,Noir,150.68,59.99,60,1360,65
1620031,Blue,172.91,59.99,65,337,11
1709552,Brown,53.99,26.99,50,5,91
1165641,Noir,64.98,51.96,20,6194,49
1409974,café,72.72,54.06,26,347,78
1666668,Dark Blue,76.69,40.17,48,70,29
1685426,Blue,101.81,43.75,57,10,4
1211450,Noir,113.31,62.46,45,2067,41
1558828,Dark brown,116.65,76.11,35,15,69
1554623,Brown,105.98,61.41,42,116,73
1643643,Grey,168.84,50.99,70,136,54
1642772,Black,125.59,51.5,59,29,42
1562078,Red,184.98,69.99,62,601,77
1681846,Black,92,42.37,54,20,15
1509180,Brown,132.48,50.52,62,31,34
1445783,Bleu,160.05,84.49,47,1067,62
1643274,Black,101.83,64.56,37,74,20
1574425,camel,181.42,49.99,72,261,67
1562473,Red,180.52,49.99,72,292,9
1150642,rouge,84.09,55.44,34,1534,92
1663077,Black,138.43,41.99,70,120,77
1663086,Blue,147.33,74.07,50,90,72
1711077,Beige,59.63,29.99,50,12,49
1533989,marron,142.48,52.99,63,505,9
1600202,Blue,79.98,38.84,51,91,29
1643694,Coffee,180.72,59.99,67,124,2
1558064,Black,91.97,44.01,52,112,4
1707154,Black,42.99,21.99,49,5,16
1717183,Red,84.56,42.28,50,0,35
1658648,Chocolat,165.91,69.99,58,128,57
1705577,Bleu,151.99,45.99,70,35,61
1674630,Red,167.32,55.99,67,164,66
1712400,blanc,99.99,49.99,50,21,62
1709011,Purple,125.99,50.39,60,29,36
1694829,Orange,119.99,55.99,53,66,50
1688454,vert,54.14,27.57,49,101,98
1634544,Black,104.5,45.04,57,103,78
1655862,Chocolat,165.91,69.99,58,195,2
1674440,Black,116.63,51.75,56,38,72
1720518,vert,55.99,16.19,71,9,59
1643932,Green,141.48,45.99,68,164,57
1709007,Green,139.99,55.99,60,44,98
1710439,Green,59.68,29.99,50,22,21
1666369,Red,130.89,45.99,65,109,66
1662966,Blue,121.36,47.19,61,105,86
1212928,Vin rouge,146.68,77.99,47,3006,56
1549624,Blue,167.89,49.99,70,527,67
1714141,Gray,51,25.99,49,33,35
1682875,rouge,123.99,45.99,63,99,87
1715948,Brown,56.99,28.99,49,22,31
1714937,Brown,97.74,48.87,50,8,48
1668304,Black,77.98,35.52,54,44,69
1561357,Black,136.92,82.41,40,67,92
1572558,Grey,104.6,42.24,60,67,71
1530055,Green,90.28,49.55,45,51,63
1629720,Blue,165.03,52.79,68,282,95
1715011,Yellow,106,47.61,55,5,80
1567782,Black,186.82,59.99,68,382,90
1707875,Green,48.99,24.99,49,7,26
1644177,Blue,163.25,69.99,57,392,49
1473082,Rose rouge,168.01,58.99,65,503,11
1178085,Bleu,68.7,38.98,43,1389,7
1552755,Khaki,73.99,40.31,46,167,95
1620118,Khaki,167.53,59.99,64,200,37
1551383,Wine Red,175.57,49.99,72,845,0
1410129,Jaune marron,105.98,45.04,58,198,32
1688575,Champagne,67,33.99,49,26,30
1461004,Beige,103.19,44.24,57,696,17
1486824,# 02,56.99,36.99,35,58,3
1352911,Rouge-marron,101.9,62.46,39,1099,21
1619857,Blue,160.25,49.99,69,246,34
1581299,Purple,177.6,59.99,66,360,56
1712397,Blue,129.99,59.99,54,9,38
1626549,Black,85.07,60.36,29,46,4
1616604,Black,120.89,58.99,51,97,76
1567092,Blue,183.36,69.99,62,431,25
1247274,Gris clair,115.59,90.99,21,4753,48
1674848,Green,64.54,29.67,54,49,5
1567280,Red,159.3,49.99,69,252,10
1562075,camel,162.67,49.99,69,233,33
1407019,vert,101.99,63.71,38,178,7
1456599,Noir,75.59,44.24,42,435,71
1357764,gris,175.1,49.99,72,2177,43
1599617,Blue,171.38,70.59,59,24,57
1553290,Brown,225.02,69.99,69,353,100
1716772,Black,103.65,47.69,54,2,78
1626951,Black,153.08,55.99,63,192,67
1668098,Black,91.12,38.69,58,19,6
1243302,vert,154.28,49.99,68,2817,61
1619587,Green,76.58,44.24,42,174,11
1720237,Blue,97.99,43.99,55,3,1
1345784,Chocolat,163.19,59.99,63,1939,96
1296970,Blue,114.26,53.81,53,25,71
1702006,Rose,59.99,29.99,50,5,96
1552492,Apricot,180.44,49.99,72,467,45
1653229,Red,156.84,41.99,73,146,89
1410602,marron,84.89,60.36,29,436,39
1544585,Blue,170.86,49.99,71,244,66
1623170,Black,119.12,65.61,45,104,50
1714999,Yellow,102,45.91,55,2,19
1574219,Pink,166.88,59.99,64,240,92
1701984,rouge,45.98,22.99,50,4,54
1135062,vert,156.45,104.42,33,1671,37
1620392,Black,115.98,56.01,52,92,10
1638863,camel,60.3,28.99,52,73,83
1661193,Black,139.57,45.99,67,49,93
1452225,rouge,219.77,59.99,73,462,4
1351243,café,109.98,41.22,63,1866,25
1574424,Green,174.53,59.99,66,232,40
